variable,year,value,unit
drybc,2000,4.758185751092477e-14,kg m-2 s-1
drybc,2001,5.062730663170507e-14,kg m-2 s-1
drybc,2002,5.280877298952852e-14,kg m-2 s-1
drybc,2003,5.530654286865982e-14,kg m-2 s-1
drybc,2004,5.5384077098523386e-14,kg m-2 s-1
