variable,year,value,unit
wetso2,2001,-7.029517063554084e-13,kg m-2 s-1
wetso2,2002,-6.880935952586979e-13,kg m-2 s-1
wetso2,2003,-6.859547578681482e-13,kg m-2 s-1
wetso2,2004,-7.110703664358255e-13,kg m-2 s-1
