variable,year,value,unit
loadbc,2000,-0.036875895854586734,kg m-2
loadbc,2001,-0.0579236499864773,kg m-2
loadbc,2002,-0.13060869136161285,kg m-2
loadbc,2003,0.19213399472195472,kg m-2
loadbc,2004,-0.08538453050677355,kg m-2
