variable,year,value,unit
loadbc,2001,-4.799425327977161e-10,kg m-2
loadbc,2002,-9.416883966076026e-10,kg m-2
loadbc,2003,3.864947959857188e-10,kg m-2
loadbc,2004,9.823839269024514e-10,kg m-2
loadbc,2005,-1.7045158611903505e-10,kg m-2
