variable,year,value,unit
rsutcs,2001,0.03392695705120019,W m-2
rsutcs,2002,0.01683471012481874,W m-2
rsutcs,2003,0.06561226104434326,W m-2
rsutcs,2004,0.05126715225414813,W m-2
