variable,year,value,unit
mmrbc,2001,4.630668486133179e-13,kg kg-1
mmrbc,2002,4.0523637770255004e-13,kg kg-1
mmrbc,2003,4.029955087837732e-13,kg kg-1
mmrbc,2004,6.971512808749397e-13,kg kg-1
