variable,year,value,unit
dryso4,2000,8.585526705282016e-15,kg m-2 s-1
dryso4,2001,9.895608771243959e-15,kg m-2 s-1
dryso4,2002,8.980687093820211e-15,kg m-2 s-1
dryso4,2003,8.333893782993573e-15,kg m-2 s-1
dryso4,2004,9.380879556703539e-15,kg m-2 s-1
