variable,year,value,unit
dryso2,2000,1.0135119501601836e-14,kg m-2 s-1
dryso2,2001,1.3024227263968592e-14,kg m-2 s-1
dryso2,2002,3.652040928453062e-15,kg m-2 s-1
dryso2,2003,5.413544244587666e-15,kg m-2 s-1
dryso2,2004,8.701281041983348e-15,kg m-2 s-1
