variable,year,value,unit
emiso2,2001,2.08584415889043e-23,kg m-2 s-1
emiso2,2002,-7.657135805601651e-23,kg m-2 s-1
emiso2,2003,-1.6190323734556582e-22,kg m-2 s-1
emiso2,2004,2.0447335247846147e-22,kg m-2 s-1
