variable,year,value,unit
dryso2,2001,-1.2660033349817661e-15,kg m-2 s-1
dryso2,2002,-9.881981368154033e-16,kg m-2 s-1
dryso2,2003,-2.5420785082443245e-16,kg m-2 s-1
dryso2,2004,-6.252279103590915e-16,kg m-2 s-1
