variable,year,value,unit
wetbc,2000,-1.5059174703015368e-16,kg m-2 s-1
wetbc,2001,2.6863508731618127e-16,kg m-2 s-1
wetbc,2002,1.7610503850349903e-16,kg m-2 s-1
wetbc,2003,2.1039159459585982e-16,kg m-2 s-1
wetbc,2004,1.435161473699057e-16,kg m-2 s-1
