variable,year,value,unit
dryso4,2001,-10.537271287718594,kg m-2 s-1
dryso4,2002,-9.53740507734848,kg m-2 s-1
dryso4,2003,-9.513639331365084,kg m-2 s-1
dryso4,2004,-9.98583978802667,kg m-2 s-1
