variable,year,value,unit
emibc,2000,-1.9726914652584662e-22,kg m-2 s-1
emibc,2001,7.093073752642212e-23,kg m-2 s-1
emibc,2002,9.746211138759867e-23,kg m-2 s-1
emibc,2003,2.0561425991757727e-22,kg m-2 s-1
emibc,2004,6.187900671200518e-23,kg m-2 s-1
