variable,year,value,unit
emibc,2000,4.4043241796141645e-07,kg m-2 s-1
emibc,2001,-1.6238269911872262e-06,kg m-2 s-1
emibc,2002,-4.816748860995597e-07,kg m-2 s-1
emibc,2003,-1.090799202902708e-06,kg m-2 s-1
emibc,2004,-7.435894940332732e-07,kg m-2 s-1
