variable,year,value,unit
emiso2,2000,-2.5045521656907166e-14,kg m-2 s-1
emiso2,2001,-2.5611838665679418e-14,kg m-2 s-1
emiso2,2002,-2.500899401756964e-14,kg m-2 s-1
emiso2,2003,-2.54478661518635e-14,kg m-2 s-1
emiso2,2004,-2.706782621167759e-14,kg m-2 s-1
