variable,year,value,unit
emibc,2000,-1.0583106541806255e-21,kg m-2 s-1
emibc,2001,1.2444299712523187e-22,kg m-2 s-1
emibc,2002,1.638173426988573e-21,kg m-2 s-1
emibc,2003,3.4572197096037037e-22,kg m-2 s-1
emibc,2004,1.0299736786815939e-21,kg m-2 s-1
