variable,year,value,unit
wetso4,2000,-0.19377353077032433,kg m-2 s-1
wetso4,2001,-0.11436059215224569,kg m-2 s-1
wetso4,2002,-0.09915528237806988,kg m-2 s-1
wetso4,2003,-0.48637494696569994,kg m-2 s-1
wetso4,2004,-0.04171757326704678,kg m-2 s-1
