variable,year,value,unit
mmrso4,2000,3.2594281433835936e-12,kg kg-1
mmrso4,2001,1.0544349270901489e-12,kg kg-1
mmrso4,2002,1.2628214555012189e-12,kg kg-1
mmrso4,2003,2.8179153064304163e-12,kg kg-1
mmrso4,2004,1.7815635076737484e-12,kg kg-1
