variable,year,value,unit
drybc,2000,-6.099410130393923e-17,kg m-2 s-1
drybc,2001,-3.936380296345383e-17,kg m-2 s-1
drybc,2002,-1.3921737339918942e-16,kg m-2 s-1
drybc,2003,-9.264712185693377e-18,kg m-2 s-1
drybc,2004,5.0442678902422716e-17,kg m-2 s-1
