variable,year,value,unit
loadbc,2000,0.010412264180192799,kg m-2
loadbc,2001,-0.022478036027843172,kg m-2
loadbc,2002,0.002002294725314272,kg m-2
loadbc,2003,0.010610202155138105,kg m-2
loadbc,2004,-0.0012092441319140762,kg m-2
