variable,year,value,unit
dms,2000,-0.03441036734983584,mol mol-1
dms,2001,-0.04014626191427194,mol mol-1
dms,2002,-0.06965330573629551,mol mol-1
dms,2003,0.09295865733137958,mol mol-1
dms,2004,-0.03180143425235763,mol mol-1
