variable,year,value,unit
rlut,2000,0.00040618460289174757,W m-2
rlut,2001,0.0009321355172069673,W m-2
rlut,2002,-0.0014087268350959441,W m-2
rlut,2003,-0.009599028859723309,W m-2
rlut,2004,-0.007788675055604472,W m-2
