variable,year,value,unit
rsutcs,2000,0.03824627213648064,W m-2
rsutcs,2001,0.041812468579830474,W m-2
rsutcs,2002,0.04646362980767969,W m-2
rsutcs,2003,0.06836670457034114,W m-2
rsutcs,2004,0.033007909513852775,W m-2
