variable,year,value,unit
wetso2,2000,0.2477642169879409,kg m-2 s-1
wetso2,2001,-0.007261165553713998,kg m-2 s-1
wetso2,2002,-0.30745423173448605,kg m-2 s-1
wetso2,2003,-0.11043813364899828,kg m-2 s-1
wetso2,2004,-0.27631577902438437,kg m-2 s-1
