variable,year,value,unit
mmrso4,2000,7.820989e-10,kg kg-1
mmrso4,2001,7.837059e-10,kg kg-1
mmrso4,2002,8.1214147e-10,kg kg-1
mmrso4,2003,8.3564733e-10,kg kg-1
mmrso4,2004,8.4755253e-10,kg kg-1
