variable,year,value,unit
emiso2,2000,-1.8009036734586606e-14,kg m-2 s-1
emiso2,2001,-1.9187524550163014e-14,kg m-2 s-1
emiso2,2002,-1.78295753363098e-14,kg m-2 s-1
emiso2,2003,-1.8352530573928347e-14,kg m-2 s-1
emiso2,2004,-1.9777014582378356e-14,kg m-2 s-1
