variable,year,value,unit
loadso4,2000,7.027584303782357,kg m-2
loadso4,2001,7.624792285817264,kg m-2
loadso4,2002,7.772426979694407,kg m-2
loadso4,2003,7.793379005662564,kg m-2
loadso4,2004,8.566996318488162,kg m-2
