variable,year,value,unit
mmrbc,2000,-0.3758304413043959,kg kg-1
mmrbc,2001,-0.04553825189523017,kg kg-1
mmrbc,2002,-0.46189195011644224,kg kg-1
mmrbc,2003,0.16772502653564042,kg kg-1
mmrbc,2004,-0.3623869089615921,kg kg-1
