variable,year,value,unit
dms,2000,1.889052310647468e-11,mol mol-1
dms,2001,2.1237592549685158e-11,mol mol-1
dms,2002,2.1148089817554745e-11,mol mol-1
dms,2003,2.4678948252385648e-11,mol mol-1
dms,2004,2.1750841789788117e-11,mol mol-1
