variable,year,value,unit
so2,2000,1.717003502440235e-13,mol mol-1
so2,2001,-2.474891646468537e-13,mol mol-1
so2,2002,4.3292436702554373e-14,mol mol-1
so2,2003,-4.644863681731622e-13,mol mol-1
so2,2004,5.695217414408144e-13,mol mol-1
