variable,year,value,unit
dms,2000,-3.661346160985689e-15,mol mol-1
dms,2001,-4.229570103455523e-15,mol mol-1
dms,2002,-3.310973272506871e-15,mol mol-1
dms,2003,-3.08653023061577e-15,mol mol-1
dms,2004,-3.663481425269996e-15,mol mol-1
