variable,year,value,unit
rsutcs,2000,-0.03584196074971402,W m-2
rsutcs,2001,-0.03484134715894527,W m-2
rsutcs,2002,-0.04667633088872947,W m-2
rsutcs,2003,-0.033514839934241536,W m-2
rsutcs,2004,-0.052376587321226964,W m-2
