variable,year,value,unit
clivi,2000,-0.0001804418779113165,kg m-2
clivi,2001,0.0005880406864930826,kg m-2
clivi,2002,2.5783979675828017e-05,kg m-2
clivi,2003,0.000261112560426921,kg m-2
clivi,2004,-0.0005566566016478591,kg m-2
clivi,2005,0.00013987807803618468,kg m-2
clivi,2006,-0.0002890007136805983,kg m-2
clivi,2007,-0.00011547711716886067,kg m-2
clivi,2008,4.987656284147213e-05,kg m-2
clivi,2009,-0.0001851670827845847,kg m-2
