variable,year,value,unit
drybc,2000,2.9226211719120173e-18,kg m-2 s-1
drybc,2001,-1.2024528354607846e-18,kg m-2 s-1
drybc,2002,-6.970772147568948e-18,kg m-2 s-1
drybc,2003,1.6909041675457622e-17,kg m-2 s-1
drybc,2004,5.163439686234954e-18,kg m-2 s-1
