variable,year,value,unit
wetso2,2000,-7.832371216012019e-14,kg m-2 s-1
wetso2,2001,-5.217757523999072e-14,kg m-2 s-1
wetso2,2002,-5.849392937039254e-14,kg m-2 s-1
wetso2,2003,-4.7072390629107415e-14,kg m-2 s-1
wetso2,2004,-6.451785155162582e-14,kg m-2 s-1
