variable,year,value,unit
mmrso4,2000,1.6098605312244232e-11,kg kg-1
mmrso4,2001,1.533524063455239e-11,kg kg-1
mmrso4,2002,1.4224283535452442e-11,kg kg-1
mmrso4,2003,1.572776793102628e-11,kg kg-1
mmrso4,2004,1.6661483753759706e-11,kg kg-1
