variable,year,value,unit
rsdt,2001,2.468714073752203e-08,W m-2
rsdt,2002,1.0222578234680612e-07,W m-2
rsdt,2003,7.139641176348452e-08,W m-2
rsdt,2004,-1.1213517174603426e-08,W m-2
