variable,year,value,unit
loadso4,2000,-0.46571922840688496,kg m-2
loadso4,2001,-0.3067129194038959,kg m-2
loadso4,2002,-0.5298490256494268,kg m-2
loadso4,2003,-0.39383568944142905,kg m-2
loadso4,2004,-0.6392730976758136,kg m-2
