variable,year,value,unit
dryso2,2000,-3.7348774001419573,kg m-2 s-1
dryso2,2001,-3.9423102649191315,kg m-2 s-1
dryso2,2002,-3.7314187186098238,kg m-2 s-1
dryso2,2003,-3.8636431752813025,kg m-2 s-1
dryso2,2004,-4.052106336780562,kg m-2 s-1
