variable,year,value,unit
dryso4,2001,-1.504480322076564,kg m-2 s-1
dryso4,2002,-1.7089344662090298,kg m-2 s-1
dryso4,2003,-1.8139175172670792,kg m-2 s-1
dryso4,2004,-1.7832626981161863,kg m-2 s-1
