variable,year,value,unit
drybc,2000,-0.16888793706826194,kg m-2 s-1
drybc,2001,-0.14807713435045394,kg m-2 s-1
drybc,2002,-0.04828158533243682,kg m-2 s-1
drybc,2003,-0.03856231195162547,kg m-2 s-1
drybc,2004,-0.0842364058518011,kg m-2 s-1
