variable,year,value,unit
rlut,2000,0.0025787354,W m-2
rlut,2001,-0.001953125,W m-2
rlut,2002,-0.0024414062,W m-2
rlut,2003,-0.014785767,W m-2
rlut,2004,-0.0058135986,W m-2
