variable,year,value,unit
mmrbc,2000,1.064809772586354e-12,kg kg-1
mmrbc,2001,1.5055360063512848e-12,kg kg-1
mmrbc,2002,1.6946922213847227e-12,kg kg-1
mmrbc,2003,1.9379707122134155e-12,kg kg-1
mmrbc,2004,1.9438994357958184e-12,kg kg-1
