variable,year,value,unit
emibc,2000,1.2759357459271037e-06,kg m-2 s-1
emibc,2001,1.1168518842500878e-06,kg m-2 s-1
emibc,2002,7.009527147641447e-07,kg m-2 s-1
emibc,2003,8.891511083706091e-07,kg m-2 s-1
emibc,2004,1.019480870558892e-06,kg m-2 s-1
