variable,year,value,unit
mmrbc,2000,1.6317460917005948e-14,kg kg-1
mmrbc,2001,-7.554429137533466e-14,kg kg-1
mmrbc,2002,3.666480886366144e-14,kg kg-1
mmrbc,2003,-1.4737083080071802e-14,kg kg-1
mmrbc,2004,-4.014448053143514e-14,kg kg-1
