variable,year,value,unit
od550aer,2000,-8.625762906408485e-05,1
od550aer,2001,-2.7982150888061774e-06,1
od550aer,2002,-2.2053152177917146e-05,1
od550aer,2003,5.876493689539741e-05,1
od550aer,2004,-0.0001895888212015695,1
