variable,year,value,unit
dryso2,2000,-1.1277307e-13,kg m-2 s-1
dryso2,2001,-1.0464242e-13,kg m-2 s-1
dryso2,2002,-1.0913102e-13,kg m-2 s-1
dryso2,2003,-1.1697761e-13,kg m-2 s-1
dryso2,2004,-1.2962938e-13,kg m-2 s-1
