variable,year,value,unit
rsutcs,2001,-0.03857644639749935,W m-2
rsutcs,2002,-0.01400368774723404,W m-2
rsutcs,2003,-0.0010245169513183328,W m-2
rsutcs,2004,0.006535912561389523,W m-2
