variable,year,value,unit
wetbc,2001,2.1658044561675557e-15,kg m-2 s-1
wetbc,2002,1.687376681891205e-15,kg m-2 s-1
wetbc,2003,-1.9353756264899574e-15,kg m-2 s-1
wetbc,2004,-2.1217710476479792e-15,kg m-2 s-1
wetbc,2005,3.042018053106023e-16,kg m-2 s-1
