variable,year,value,unit
dryso4,2001,-5.908604281051775e-15,kg m-2 s-1
dryso4,2002,-6.21951701058485e-15,kg m-2 s-1
dryso4,2003,-5.994165399861611e-15,kg m-2 s-1
dryso4,2004,-6.677477200219533e-15,kg m-2 s-1
dryso4,2005,-7.209951603949553e-15,kg m-2 s-1
