variable,year,value,unit
drybc,2001,1.8235121519180608e-15,kg m-2 s-1
drybc,2002,1.7073077447441544e-15,kg m-2 s-1
drybc,2003,1.6366929254125976e-15,kg m-2 s-1
drybc,2004,1.9590033992503122e-15,kg m-2 s-1
