variable,year,value,unit
dryso4,2001,0.265262416275465,kg m-2 s-1
dryso4,2002,-0.43197829461071824,kg m-2 s-1
dryso4,2003,-0.05463574823178036,kg m-2 s-1
dryso4,2004,-0.6344775738990942,kg m-2 s-1
