variable,year,value,unit
wetso4,2000,-6.004937827766882e-14,kg m-2 s-1
wetso4,2001,-5.479677990487315e-14,kg m-2 s-1
wetso4,2002,-6.023029687163181e-14,kg m-2 s-1
wetso4,2003,-5.579909600113034e-14,kg m-2 s-1
wetso4,2004,-6.64661486492165e-14,kg m-2 s-1
