variable,year,value,unit
wetso2,2001,-9.07417896809876e-15,kg m-2 s-1
wetso2,2002,-1.4243689909070896e-14,kg m-2 s-1
wetso2,2003,-1.7065487940795448e-14,kg m-2 s-1
wetso2,2004,-7.703770385174525e-15,kg m-2 s-1
