variable,year,value,unit
wetso4,2000,2.03660970058117e-13,kg m-2 s-1
wetso4,2001,1.948142811290716e-13,kg m-2 s-1
wetso4,2002,2.0490092080358693e-13,kg m-2 s-1
wetso4,2003,2.1481780876872602e-13,kg m-2 s-1
wetso4,2004,2.397709816462872e-13,kg m-2 s-1
