variable,year,value,unit
dryso4,2000,0.2444863978445093,kg m-2 s-1
dryso4,2001,0.4392802838000013,kg m-2 s-1
dryso4,2002,0.30392130718525906,kg m-2 s-1
dryso4,2003,0.296158772529054,kg m-2 s-1
dryso4,2004,0.27433332355532186,kg m-2 s-1
