variable,year,value,unit
wetso2,2000,-6.622107319366149e-18,kg m-2 s-1
wetso2,2001,-7.689732017957848e-18,kg m-2 s-1
wetso2,2002,-1.3152438835977143e-17,kg m-2 s-1
wetso2,2003,-1.5065803072181554e-17,kg m-2 s-1
wetso2,2004,-7.199753841474184e-18,kg m-2 s-1
