variable,year,value,unit
emibc,2000,2.352441400034355e-06,kg m-2 s-1
emibc,2001,1.0349514855173826e-05,kg m-2 s-1
emibc,2002,4.364430712270891e-06,kg m-2 s-1
emibc,2003,-5.088237506473438e-06,kg m-2 s-1
emibc,2004,-4.507288049713858e-06,kg m-2 s-1
