variable,year,value,unit
mmrbc,2001,9.784319957944037e-11,kg kg-1
mmrbc,2002,1.0355214964028555e-10,kg kg-1
mmrbc,2003,1.0731426638980904e-10,kg kg-1
mmrbc,2004,1.1140440339828289e-10,kg kg-1
