variable,year,value,unit
emibc,2000,-5.533516343775713e-19,kg m-2 s-1
emibc,2001,-3.8504100632786536e-19,kg m-2 s-1
emibc,2002,-5.4178396951048575e-19,kg m-2 s-1
emibc,2003,4.678123864014512e-19,kg m-2 s-1
emibc,2004,-3.0863804273635e-19,kg m-2 s-1
