variable,year,value,unit
mmrso4,2001,4.4984569541779394e-11,kg kg-1
mmrso4,2002,5.2030118394336285e-11,kg kg-1
mmrso4,2003,6.041512240515032e-11,kg kg-1
mmrso4,2004,6.520131842860564e-11,kg kg-1
