variable,year,value,unit
clivi,2000,1.1386997525179199,kg m-2
clivi,2001,0.944489361854234,kg m-2
clivi,2002,0.835596432794259,kg m-2
clivi,2003,1.022145929321806,kg m-2
clivi,2004,0.9009676826355532,kg m-2
