variable,year,value,unit
emibc,2000,1.071929441563278e-22,kg m-2 s-1
emibc,2001,-1.675825814792757e-23,kg m-2 s-1
emibc,2002,1.6121533801443862e-23,kg m-2 s-1
emibc,2003,1.3825323789413782e-24,kg m-2 s-1
emibc,2004,8.437769838214294e-24,kg m-2 s-1
