variable,year,value,unit
rsdt,2000,-3.878470933276014e-08,W m-2
rsdt,2001,-6.195362644324781e-08,W m-2
rsdt,2002,-6.352471520240667e-09,W m-2
rsdt,2003,7.803307315552224e-09,W m-2
rsdt,2004,-7.22905980158232e-08,W m-2
